,IDfg,Name,WAR,Next_WAR,Prediction_Year,prediction
1821,1779,Robb Quinlan,0.2732919254658385,-0.3,2007,0.718340117702444
1693,1771,Matt Diaz,0.3229813664596274,2.3,2007,0.950562357482114
5639,1760,Cody Ross,0.20496894409937888,2.2,2007,1.0948264174898514
5560,1738,Jhonny Peralta,0.2173913043478261,1.7,2007,1.3894831863384198
372,1578,Josh Bard,0.3788819875776398,1.1,2007,1.2080231113073565
2070,1392,Mark DeRosa,0.391304347826087,2.5,2007,1.579090389147023
5941,1572,Coco Crisp,0.2670807453416149,4.4,2007,1.4213868863365329
8559,1329,Chris Woodward,0.17391304347826086,-1.0,2007,0.4325549034282775
789,1326,Vernon Wells,0.5714285714285714,1.8,2007,4.191807746573525
4892,1322,Shannon Stewart,0.2173913043478261,1.0,2007,0.5730896209284295
3848,1311,Felipe Lopez,0.32919254658385094,-0.2,2007,2.2904521911641917
2376,1307,Orlando Hudson,0.32919254658385094,2.6,2007,2.143184859724979
1653,1305,Eric Hinske,0.2732919254658385,-0.2,2007,0.8438320856591202
893,1297,Carlos Delgado,0.38509316770186336,0.5,2007,2.785580894332358
5214,1383,Mark Loretta,0.2422360248447205,0.8,2007,0.42166699738795355
4255,1296,Jose Cruz,0.24844720496894412,0.8,2007,0.9160868112868605
1001,1281,Mark Teixeira,0.4285714285714286,4.4,2007,3.3531292182582497
3867,1275,Ivan Rodriguez,0.391304347826087,1.5,2007,1.656710838371886
542,1274,Alex Rodriguez,0.4472049689440994,9.6,2007,3.741922548185962
5489,1261,Kevin Mench,0.1987577639751553,1.1,2007,0.7188831827128848
1921,1258,Mike Lamb,0.3478260869565218,1.8,2007,0.8313032713704884
1763,1241,Frank Catalanotto,0.3726708074534162,0.8,2007,1.7744217277881815
805,1885,Brad Hawpe,0.3788819875776398,1.5,2007,1.4143636543534541
2117,1286,Michael Young,0.422360248447205,2.1,2007,2.986258844142842
4438,1384,Matt Stairs,0.1987577639751553,1.4,2007,-0.22762618204581397
8051,1386,Alex Cora,0.20496894409937888,0.5,2007,0.5616398837689438
737,1388,Greg Norton,0.2857142857142857,-0.3,2007,0.42742458383078974
3893,1555,Marco Scutaro,0.2298136645962733,0.4,2007,1.2700948794681486
801,1551,David Ross,0.3726708074534162,0.5,2007,1.6169403413392258
2098,1538,Ross Gload,0.1863354037267081,0.3,2007,-0.08782114807103869
1242,1534,Michael Cuddyer,0.4037267080745342,2.3,2007,2.4978176302307684
1092,1523,Marcus Thames,0.31677018633540377,0.5,2007,1.40777867339524
2211,1491,Ty Wigginton,0.2919254658385093,1.0,2007,1.3540304024413277
3972,1464,Craig Monroe,0.2173913043478261,-1.1,2007,1.2161568695951694
535,1449,Esteban German,0.31055900621118016,1.1,2007,1.0703659211429932
5862,1443,Mark Ellis,0.33540372670807456,4.4,2007,2.064458811410469
8020,1430,Adam Everett,0.3478260869565218,0.5,2007,1.645096175002831
4637,1429,Nick Punto,0.4347826086956522,0.7,2007,1.9160502489023146
8767,1420,Abraham Nunez,0.11180124223602483,-0.2,2007,0.2804420270433645
5297,1419,Hank Blalock,0.1863354037267081,1.0,2007,1.1333064836425704
8604,1412,Miguel Cairo,0.2298136645962733,0.2,2007,0.5710097581606237
717,1402,David Dellucci,0.2919254658385093,-0.3,2007,0.682641202754604
5327,1399,Jason Michaels,0.2422360248447205,1.4,2007,0.8647073414687023
5417,1397,Jason Lane,0.2360248447204969,-0.7,2007,1.381322788481793
28,1573,Travis Hafner,0.5838509316770186,2.2,2007,4.198733479061875
3916,1887,Jose Bautista,0.14285714285714285,0.7,2007,0.9531556442651752
715,3787,David Wright,0.5031055900621119,8.4,2007,4.364123759705286
742,1904,Adam LaRoche,0.3478260869565218,1.9,2007,0.6594412013075683
3218,5811,Kenji Johjima,0.38509316770186336,2.5,2007,2.3117192764409134
5783,5631,Matt Kemp,0.1863354037267081,1.6,2007,0.9498157469834525
8407,5015,Melvin Upton Jr.,0.1863354037267081,4.5,2007,1.1832757151513276
324,4810,Brian McCann,0.4782608695652174,1.5,2007,3.1015942676194355
5457,4792,Jeff Francoeur,0.25465838509316774,3.3,2007,2.0051146300997473
3460,4747,Curtis Granderson,0.4596273291925466,7.9,2007,2.4487889509636305
8333,4730,Jeremy Reed,0.19254658385093168,0.2,2007,1.6644242203638568
2579,5930,Nick Markakis,0.33540372670807456,4.1,2007,1.9201587450232935
3048,4616,Russell Martin,0.36024844720496896,5.5,2007,2.9721854237088694
3935,4606,Chris Snyder,0.26086956521739135,1.6,2007,0.9156154156651999
1168,4599,Nick Swisher,0.453416149068323,4.0,2007,3.455262469077015
3730,4521,Ryan Spilborghs,0.2422360248447205,1.6,2007,0.9167075004704599
1106,4511,Mark Teahen,0.3975155279503106,2.5,2007,1.8055029089751047
3200,4443,Ryan Shealy,0.2670807453416149,-0.3,2007,0.9458469732695622
1346,4251,Stephen Drew,0.2732919254658385,-0.6,2007,0.9190912958475486
5475,4229,Howie Kendrick,0.24844720496894412,2.3,2007,1.3332919030828765
2008,4613,Prince Fielder,0.25465838509316774,4.7,2007,2.073582886303517
2076,5997,Conor Jackson,0.2360248447204969,1.1,2007,1.4218836959029164
4561,6104,Aaron Hill,0.36645962732919257,3.4,2007,2.0611891452858773
7706,6144,Brian Anderson,0.2173913043478261,0.4,2007,0.8249285703567204
5987,1232,Jason Tyner,0.30434782608695654,0.6,2007,0.6294866385254787
7413,8610,Kendrys Morales,0.20496894409937888,3.7,2007,1.4872024808719067
5788,8585,Yuniesky Betancourt,0.31055900621118016,1.5,2007,1.32895434054252
2970,8581,Tadahito Iguchi,0.3229813664596274,1.6,2007,1.2818135762523508
3344,8219,Jason Bartlett,0.4037267080745342,3.3,2007,2.150309605756906
1731,8001,Hanley Ramirez,0.4844720496894411,5.2,2007,3.9669504767494397
8983,7435,Ben Zobrist,0.16149068322981366,1.5,2007,0.9207866683406998
5280,7254,Joe Inglett,0.2422360248447205,1.7,2007,0.49004413183410156
808,7243,Chris Coste,0.30434782608695654,2.4,2007,0.42697288525181154
5771,7208,Jeremy Hermida,0.17391304347826086,2.2,2007,0.6709778857702826
8650,7007,Yadier Molina,0.19254658385093168,1.4,2007,1.634481742403234
7023,6441,Lastings Milledge,0.17391304347826086,0.1,2007,1.1210883819446833
1730,6319,Ryan Garko,0.2298136645962733,0.5,2007,1.0339624975103487
2032,6307,Matt Murton,0.38509316770186336,0.8,2007,2.194191107380389
1336,6274,Carlos Quentin,0.2670807453416149,-0.1,2007,1.9351045322919473
1585,6265,Andre Ethier,0.3478260869565218,1.6,2007,1.9320188880171605
2613,6195,Ian Kinsler,0.27950310559006214,2.5,2007,1.9652788015981244
2183,4220,Ryan Zimmerman,0.4472049689440994,4.5,2007,3.8888374215492796
2896,1888,Chad Tracy,0.3229813664596274,0.7,2007,1.70386524004142
3631,4022,Melky Cabrera,0.31055900621118016,0.5,2007,2.1920458029154526
286,3811,Ryan Theriot,0.31055900621118016,0.9,2007,1.4780887914253702
5868,2167,Dan Johnson,0.2173913043478261,1.0,2007,1.5526217802065623
3296,2164,Chris Burke,0.2670807453416149,-0.5,2007,1.1528583323907187
7477,2161,Jason Kubel,0.14285714285714285,0.5,2007,0.680765817443397
64,2154,Ryan Howard,0.5776397515527951,3.1,2007,4.278918582608672
1765,2151,Edwin Encarnacion,0.32919254658385094,1.2,2007,2.0030075709622404
3819,2129,Ronny Paulino,0.32919254658385094,1.1,2007,1.5238391601734924
5378,2113,Ryan Doumit,0.2111801242236025,2.1,2007,1.4606630752345944
8649,2179,Ronny Cedeno,0.09937888198757763,0.0,2007,-0.4390592979685457
802,2106,Ryan Church,0.32919254658385094,2.8,2007,1.71590541191964
1391,2090,Alex Rios,0.4285714285714286,5.2,2007,2.836707488557506
7275,2075,Andy Phillips,0.15527950310559008,0.0,2007,0.11296158441338999
6184,2041,John Buck,0.26086956521739135,1.1,2007,1.2399996133727607
3055,1945,Corey Hart,0.2298136645962733,4.2,2007,0.9711682657841854
5660,1940,Cory Sullivan,0.18012422360248448,-0.1,2007,0.23608196322881514
1811,1935,Kevin Youkilis,0.3788819875776398,4.1,2007,2.2653998886775173
1387,1908,Adrian Gonzalez,0.391304347826087,2.9,2007,1.9988189028974395
1415,2103,Josh Willingham,0.32919254658385094,1.8,2007,1.9717929884558387
1249,2184,Gabe Gross,0.36024844720496896,0.8,2007,1.6538990615096356
2874,2192,Willy Aybar,0.25465838509316774,1.4,2007,1.245900007776883
692,2197,Grady Sizemore,0.7018633540372672,6.4,2007,5.4103106217747206
5245,3622,Josh Barfield,0.35403726708074534,-0.9,2007,2.4503504711952004
7167,3605,Chris Duffy,0.26086956521739135,0.0,2007,1.3094983121157684
63,3469,Luke Scott,0.391304347826087,2.3,2007,1.8577041682367677
2270,3442,Dan Uggla,0.47204968944099385,2.4,2007,3.048896376622431
863,3269,Robinson Cano,0.36024844720496896,4.7,2007,1.8911129795653054
6255,3203,Andy Marte,0.2298136645962733,-0.2,2007,1.5012411126436307
6953,3190,Nate McLouth,0.20496894409937888,1.5,2007,1.0846251042370607
6627,3179,Dioner Navarro,0.2360248447204969,-0.1,2007,1.5243205319504858
2310,3174,Shin-Soo Choo,0.27950310559006214,3.2,2007,1.199425986645759
5374,3114,Jose Lopez,0.2981366459627329,-0.6,2007,1.7612500967003255
1826,3057,Mike Napoli,0.36645962732919257,1.5,2007,2.5125329454176843
6157,2918,Angel Pagan,0.2298136645962733,0.5,2007,1.2204205702842024
355,2722,Chris Duncan,0.35403726708074534,1.7,2007,2.0564957452630264
6672,2521,Jorge Cantu,0.14906832298136646,2.6,2007,1.2860319962436653
2746,2437,Maicer Izturis,0.3229813664596274,1.9,2007,1.604806579722874
7573,2265,Matt Treanor,0.2422360248447205,0.6,2007,0.6925521800387351
3045,2231,Mike Jacobs,0.2298136645962733,-0.5,2007,1.308855863707039
7785,3913,Joey Gathright,0.25465838509316774,1.4,2007,1.3753251719329138
2536,1213,Aubrey Huff,0.27950310559006214,0.8,2007,1.3228312119350123
2850,538,Mike Redmond,0.26086956521739135,0.5,2007,0.040026874030401505
1942,1201,Carl Crawford,0.5031055900621119,3.3,2007,4.096060629328102
7691,337,Jason LaRue,0.2173913043478261,-0.4,2007,1.1752928980882487
1738,332,Austin Kearns,0.453416149068323,3.4,2007,3.1237351793186177
3334,327,Ken Griffey Jr.,0.17391304347826086,-0.6,2007,0.6648892189425382
4598,320,Juan Encarnacion,0.24844720496894412,-0.8,2007,1.1640190829889145
1459,319,Adam Dunn,0.30434782608695654,2.9,2007,2.412459851494483
8124,315,Juan Castro,0.2298136645962733,-1.3,2007,0.049656065342260636
5520,314,Sean Casey,0.16770186335403728,0.1,2007,0.3760263757320187
1782,344,Wily Mo Pena,0.2732919254658385,-0.1,2007,0.5514926286015602
2543,312,Ben Broussard,0.2422360248447205,-0.3,2007,0.30090674679825236
4628,300,Corey Patterson,0.4472049689440994,1.3,2007,1.9648602461848488
632,261,Moises Alou,0.2919254658385093,1.9,2007,1.2893820194320722
2692,256,Jose Valentin,0.3975155279503106,0.1,2007,1.3910949539912538
495,255,Frank Thomas,0.36024844720496896,1.8,2007,2.183535608566932
4554,254,Aaron Rowand,0.2857142857142857,5.4,2007,1.9100809494641693
1949,248,Magglio Ordonez,0.2857142857142857,8.0,2007,1.0992164659623398
3353,246,Kenny Lofton,0.2732919254658385,2.9,2007,1.0578613877982437
6482,311,Aaron Boone,0.16149068322981366,0.1,2007,-0.07069976245254561
450,242,Paul Konerko,0.3975155279503106,1.5,2007,2.6951200214590596
1767,369,Milton Bradley,0.3726708074534162,2.1,2007,2.5163875106444182
1147,393,Victor Martinez,0.38509316770186336,5.4,2007,2.695009037044132
2542,527,Mike Lowell,0.36645962732919257,4.5,2007,1.8413372249916726
1583,525,Derrek Lee,0.25465838509316774,3.3,2007,1.4973432171950507
6674,520,Alex Gonzalez,0.31055900621118016,2.2,2007,1.0308748783919288
5002,518,Cliff Floyd,0.2236024844720497,0.7,2007,1.0898333457921954
4290,513,Luis Castillo,0.3478260869565218,2.8,2007,1.962578481640664
6422,505,Dmitri Young,0.18012422360248448,1.0,2007,0.40448662845513705
8458,481,Eric Munson,0.19254658385093168,0.0,2007,0.9892501271634042
2282,370,Russell Branyan,0.2981366459627329,0.2,2007,1.2239282365820376
3813,470,Brandon Inge,0.47204968944099385,1.7,2007,2.8621910238028043
7221,454,Juan Uribe,0.2857142857142857,0.6,2007,1.5595069242612931
5258,443,Juan Pierre,0.4037267080745342,2.4,2007,2.450881169812347
900,432,Todd Helton,0.32919254658385094,4.2,2007,2.1598156822230914
8657,420,Gary Bennett,0.18012422360248448,-0.5,2007,0.07601502715757213
3801,411,Omar Vizquel,0.4161490683229814,2.0,2007,1.831424844220265
132,409,Jim Thome,0.5093167701863355,3.4,2007,2.1707294267833452
8777,395,John McDonald,0.1863354037267081,1.0,2007,0.6509923712667107
4471,464,Damion Easley,0.20496894409937888,1.4,2007,0.34862608540380746
3835,235,Tony Graffanino,0.36645962732919257,0.8,2007,1.234213699720471
853,230,Ray Durham,0.4347826086956522,-1.2,2007,2.8229077523020294
2247,227,Joe Crede,0.453416149068323,0.1,2007,2.6900105490471855
5777,81,Henry Blanco,0.25465838509316774,1.7,2007,0.4631751200809435
6231,65,Damian Miller,0.2670807453416149,0.2,2007,0.6723874386264743
7726,57,Jose Guillen,0.1987577639751553,2.2,2007,1.4843408538880656
2930,55,Luis Gonzalez,0.2670807453416149,0.6,2007,0.7613577611177029
6411,52,Craig Counsell,0.2670807453416149,0.6,2007,0.8505813538330238
6207,50,Alex Cintron,0.19254658385093168,-1.2,2007,0.7917734437999311
6069,45,Rod Barajas,0.27950310559006214,1.2,2007,1.0924268575958997
1951,88,Rafael Furcal,0.4472049689440994,1.4,2007,3.1906553804648183
1154,37,Scott Spiezio,0.2919254658385093,0.2,2007,0.8176443582810435
3396,24,Bengie Molina,0.2670807453416149,1.0,2007,1.4714633153529402
5506,19,Adam Kennedy,0.2732919254658385,-1.1,2007,1.6670664216457025
1300,15,Troy Glaus,0.422360248447205,2.7,2007,3.4509818228520013
5418,10,David Eckstein,0.30434782608695654,0.7,2007,1.1791007816463663
4922,2,Garret Anderson,0.2173913043478261,1.4,2007,0.1353507634696749
6965,1,Alfredo Amezaga,0.27950310559006214,2.0,2007,1.0114563258527993
2974,1207,Ryan Freel,0.4472049689440994,-0.4,2007,2.3418557242094433
8022,25,Jose Molina,0.24844720496894412,-0.2,2007,0.5755797432201639
4473,89,Marcus Giles,0.2732919254658385,0.0,2007,1.7963670885502179
275,94,Wes Helms,0.3229813664596274,-0.6,2007,0.5726329609525656
950,96,Andruw Jones,0.5838509316770186,3.3,2007,4.733222123032211
7655,226,Royce Clayton,0.19254658385093168,0.2,2007,-0.24260955011756874
5733,224,Joe Borchard,0.2298136645962733,0.0,2007,0.26044418232904054
5507,217,Jason Varitek,0.24844720496894412,2.6,2007,1.0999670213913852
65,210,Manny Ramirez,0.391304347826087,1.2,2007,2.3980266701113537
2799,204,Trot Nixon,0.31677018633540377,-0.9,2007,1.4924482067767695
4259,196,Shea Hillenbrand,0.20496894409937888,-1.8,2007,0.708086652021735
1222,190,Nomar Garciaparra,0.33540372670807456,-1.0,2007,1.8693809454073174
1548,185,Johnny Damon,0.4347826086956522,2.4,2007,2.7261841214917375
3895,166,Brian Roberts,0.4037267080745342,4.9,2007,2.9813371350809343
4446,157,Melvin Mora,0.2857142857142857,2.2,2007,1.0901034195136985
1160,153,Gary Matthews Jr.,0.453416149068323,1.3,2007,2.6897705347485905
9142,144,Jerry Hairston,0.1863354037267081,-0.7,2007,0.40651763056345036
2671,141,Jay Gibbons,0.20496894409937888,-1.1,2007,0.944704874057579
5384,131,Jeff Conine,0.1987577639751553,-0.4,2007,-0.3920865135007353
2499,114,Gary Sheffield,0.2298136645962733,3.0,2007,0.512596257870646
4997,98,Ryan Langerhans,0.2857142857142857,-1.2,2007,1.3840094209462925
128,97,Chipper Jones,0.453416149068323,6.9,2007,2.659118918075101
1873,529,Kevin Millar,0.20496894409937888,0.6,2007,0.5643134938091283
8357,546,Brad Ausmus,0.14906832298136646,-0.2,2007,-0.08492420517169197
951,243,Carlos Lee,0.32919254658385094,2.6,2007,2.537404550448885
5382,549,Craig Biggio,0.2670807453416149,-0.8,2007,0.5137084971686359
3278,995,Rob Mackowiak,0.2360248447204969,0.8,2007,0.07420976131309887
4701,993,Jason Kendall,0.391304347826087,-0.7,2007,1.994580151402165
2816,990,Brian Giles,0.3975155279503106,1.0,2007,2.8454449602625296
2551,971,Jimmy Rollins,0.4782608695652174,6.5,2007,4.2005611940625025
977,970,Scott Rolen,0.5527950310559007,2.4,2007,3.359127392170259
4277,955,Johnny Estrada,0.25465838509316774,-0.3,2007,0.8656930378025611
6789,950,Marlon Byrd,0.2360248447204969,2.5,2007,1.3666028917875819
735,949,Pat Burrell,0.30434782608695654,1.5,2007,2.1197959125204093
1276,947,Marlon Anderson,0.31055900621118016,-0.3,2007,0.6599946577782054
575,945,Bobby Abreu,0.4347826086956522,3.4,2007,3.042615252418077
982,941,Miguel Tejada,0.5155279503105591,1.9,2007,3.13942616718569
2126,918,Ramon Hernandez,0.4658385093167702,1.0,2007,2.7655674478583947
1477,916,Scott Hatteberg,0.34161490683229817,1.4,2007,0.47259846523242266
155,911,Jermaine Dye,0.3975155279503106,-1.2,2007,2.488956552686036
3034,906,Eric Chavez,0.422360248447205,0.9,2007,3.6674857961059315
3274,905,Eric Byrnes,0.391304347826087,3.6,2007,2.126781480560767
1748,893,Mike Piazza,0.32919254658385094,-0.3,2007,1.166039345649468
736,1002,Aramis Ramirez,0.44099378881987583,4.8,2007,3.2902699661282653
4684,890,Jay Payton,0.2732919254658385,-0.7,2007,0.9864905544670775
6470,1017,Jack Wilson,0.2360248447204969,2.5,2007,0.9842340515522261
7740,1066,Willie Bloomquist,0.2360248447204969,-0.3,2007,1.0412319475090495
2198,1197,Emil Brown,0.4161490683229814,0.3,2007,1.962830272110624
106,548,Lance Berkman,0.5900621118012422,2.8,2007,4.314290267316182
2286,1178,Edgar Renteria,0.4347826086956522,4.0,2007,2.5729627481777433
34,1177,Albert Pujols,0.7142857142857144,7.7,2007,6.55728046785355
6015,1176,Placido Polanco,0.2670807453416149,5.3,2007,1.210569381199676
2373,1153,Jim Edmonds,0.31677018633540377,0.5,2007,1.6250916761233443
772,1152,J.D. Drew,0.47204968944099385,2.0,2007,2.8367669820602424
5594,1135,Yorvit Torrealba,0.26086956521739135,0.6,2007,1.430624405310273
1186,1119,Jeff Kent,0.31677018633540377,2.8,2007,1.19179808541026
6671,1112,Pedro Feliz,0.30434782608695654,2.3,2007,1.72650541690673
231,1109,Barry Bonds,0.4099378881987578,3.2,2007,3.1340717366679294
1260,1106,Rich Aurilia,0.3975155279503106,0.2,2007,1.5888756426810535
3104,1101,Ichiro Suzuki,0.5590062111801242,6.1,2007,3.3168739871508923
6235,1095,Scott Podsednik,0.2298136645962733,-0.2,2007,1.2348491344171828
515,1079,Carlos Guillen,0.5714285714285714,3.3,2007,3.7581418103321242
2559,1073,Jeff Cirillo,0.2981366459627329,0.4,2007,0.04824865714321158
1707,1070,Mike Cameron,0.49068322981366463,1.9,2007,3.1832948861810815
5220,1042,Mark Kotsay,0.1863354037267081,-1.0,2007,1.179518678724405
890,847,Alfonso Soriano,0.5465838509316772,6.7,2007,4.0900520099066275
6047,1186,So Taguchi,0.2173913043478261,0.4,2007,-0.07167139170716774
4847,653,Mark Grudzielanek,0.3788819875776398,2.6,2007,1.0951451111259722
2873,690,Geoff Jenkins,0.2919254658385093,1.2,2007,1.4660478892968793
9207,676,Paul Bako,0.17391304347826086,-0.5,2007,-0.27243354364681843
3746,670,Dave Roberts,0.4037267080745342,0.1,2007,2.229381832809423
2811,662,Paul Lo Duca,0.36645962732919257,0.1,2007,1.2697399368460252
8518,656,Cesar Izturis,0.20496894409937888,-0.2,2007,0.8605148789851427
852,843,Juan Rivera,0.36024844720496896,-0.9,2007,1.989931398555032
3404,651,Shawn Green,0.16770186335403728,0.1,2007,0.3604307094723931
1860,709,Richie Sexson,0.36024844720496896,-1.5,2007,2.2258804652654716
3127,639,Adrian Beltre,0.4968944099378882,2.9,2007,3.6121696057342847
1515,607,Raul Ibanez,0.422360248447205,0.9,2007,2.440124715520879
8780,591,Angel Berroa,0.11801242236024845,-0.9,2007,0.23470847765861624
241,589,Carlos Beltran,0.6956521739130435,5.1,2007,5.468927532954127
1965,580,Gregg Zaun,0.30434782608695654,1.0,2007,1.3049273942083597
3612,565,Julio Lugo,0.31677018633540377,0.4,2007,1.702716159780941
1025,556,Morgan Ensberg,0.4472049689440994,-0.5,2007,3.2358633394937564
7617,550,Geoff Blum,0.26086956521739135,0.2,2007,0.41762887203399734
3368,634,Mike Sweeney,0.2298136645962733,-0.3,2007,0.9996460053160661
1890,719,Casey Blake,0.3229813664596274,2.9,2007,1.4148199813235995
5189,677,Ronnie Belliard,0.25465838509316774,2.3,2007,0.8784394366389499
2122,735,Jacque Jones,0.2981366459627329,0.8,2007,1.2121631493354206
1002,841,Jorge Posada,0.4782608695652174,5.6,2007,2.902098730085685
281,828,Nick Johnson,0.5155279503105591,1.5,2007,3.9677997361186472
483,826,Derek Jeter,0.5900621118012422,3.6,2007,3.8091137949543175
260,818,Jason Giambi,0.3975155279503106,0.7,2007,3.3017053967069203
5369,804,Brad Wilkerson,0.1987577639751553,0.8,2007,1.0832871500826329
2124,731,Torii Hunter,0.35403726708074534,3.2,2007,2.2558264401617003
7759,795,Brian Schneider,0.2298136645962733,0.6,2007,1.382772316325492
4477,791,Brandon Phillips,0.2981366459627329,4.4,2007,1.5194158916339546
4230,802,Jose Vidro,0.2173913043478261,1.0,2007,0.8711966480716393
3361,768,Endy Chavez,0.3975155279503106,0.8,2007,1.4002473926073562
